question_id,category,question_type,correct_choice,stem,option_A,option_B,option_C,option_D,row_index,judge_raw,judge_label,judge_plausible_options,judge_reason,judge_parse_ok,judge_error,judge_reused
12281c8c1a0f2c831c87f38c0f4ab59396bb614b4b7511b6f80cd1832007a047,General_Surgery,INTACT,A,71. A 40-year model complains of pain in the right ankle when walking for moderate to long distances. She noticed some subcutaneous varicosities just below the right knee. What is the most likely diagnosis,Varicose veins of the short saphenous system,b.Deep Vein thrombosis,Superficial thrombophlebitis,d.Varicose ulcers,425,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""A""],
  ""reason"": ""Varicosities just below the knee point to short saphenous varicose veins; other options (DVT, thrombophlebitis, ulcers) don’t match the presentation, so a substantive option is correct.""
}",FALSE_NOTA,A,"Varicosities just below the knee point to short saphenous varicose veins; other options (DVT, thrombophlebitis, ulcers) don’t match the presentation, so a substantive option is correct.",TRUE,,FALSE
a58df0dc79ee19923f5238480fa93d16dab77f630ff2d7d2d7fbff14b6d9586a,General_Surgery,INTACT,A,"A 20 year-old female was involved in a road traffic trauma and was rushed to the casualty because of massive external bleeding. Her estimated weight was 40 kg. The patient’s estimated total blood volume (TBV) was 1,750 mls. Initially, six units of p RBCs were given followed by another 9 units given over the next 2 hours. Two doses of FFP (10 ml/kg) were also administered. What is the next appropriate step with regard to the patient’s developing dilutional coagulopathy?","Order PT, aPTT, platelet count, and fibrinogen level STAT and order more FFP (10 ml/kg), platelets (10 ml/kg), and 3 pooled units of cryoprecipitate.",Order platelets (10 ml/kg) and more FFP (10 ml/kg) x 3 doses.,"Order platelets only and then PT, aPTT, fibrinogen.","Order more pRBCs (emergency release) and give platelets (10 ml/kg), then  order more FFP (10 ml/kg).",426,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""A""],
  ""reason"": ""The appropriate management of dilutional coagulopathy during massive transfusion is to obtain coagulation labs and administer FFP, platelets, and cryoprecipitate; only option A includes all of these. The other options are incomplete or misdirected.""
}",FALSE_NOTA,A,"The appropriate management of dilutional coagulopathy during massive transfusion is to obtain coagulation labs and administer FFP, platelets, and cryoprecipitate; only option A includes all of these. The other options are incomplete or misdirected.",TRUE,,FALSE
d50b7a8e1c8d0121838acc5dc27b8532cdde28ad5fbba4f71725f29655ff9b9a,General_Surgery,NOTA,NOTA,"A 55-year-old man with a history of hypertension, diabetes and atherosclerosis started experiencing intermittent claudication. An angiogram shows a right common iliac artery stenosis of 90% over a short segment. What is the treatment of choice?","a.	Aorto-femoral bypass","e.	Axillofemoral bypass","b.	Left-to-right femoro-femoral bypass","c.	Iliofemoral bypass",427,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Short-segment common iliac artery stenosis is best treated with endovascular angioplasty and stenting; none of the listed bypass procedures is the treatment of choice.""
}",TRUE_NOTA,,Short-segment common iliac artery stenosis is best treated with endovascular angioplasty and stenting; none of the listed bypass procedures is the treatment of choice.,TRUE,,FALSE
72a3e64c91a70fea16f2fbf0381bbb60a0044a69683ebd07fad8b7ab7b63fa7b,Obstetrics_and_Gynecology,INTACT,C,A 45-year-old asthmatic patient attends the gynaecology clinic with heavy menstrual bleeding and an ultrasound scan suggests the presence of an endometrial polyp. The patient is booked for an outpatient hysteroscopy. What analgesia should be prescribed at least 1 hour before the procedure?,Buprenorphine,Diclofenac,Ibuprofen,Paracetamol,428,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""Paracetamol is the appropriate pre-procedural analgesic in an asthmatic patient; NSAIDs like ibuprofen or diclofenac may precipitate bronchospasm. Therefore, a non-NOTA option (D) is correct.""
}",FALSE_NOTA,D,"Paracetamol is the appropriate pre-procedural analgesic in an asthmatic patient; NSAIDs like ibuprofen or diclofenac may precipitate bronchospasm. Therefore, a non-NOTA option (D) is correct.",TRUE,,FALSE
e14221d287a73fa05343594e240eea37ff1a7d73ea0d3766cbb25ee4d518d4e8,Obstetrics_and_Gynecology,NOTA,NOTA,"A 30-year-old woman comes to her GP for advice. She is a known epileptic and is currently on antiepileptic medication. She is planning to conceive in the next couple of months and would like to know the risks to her and the fetus if she gets pregnant. All of the following, are true except which one?",Miscarriage rate is increased.,The risk of aspiration during seizure and sudden unexpected death (SUDEP) may be increased,The risk of congenital malformations in the foetus is increased by 2-3-fold.,Seizure frequency can be increased by 10-30% during pregnancy,429,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""A""],
  ""reason"": ""Miscarriage risk is not increased in women with epilepsy, while C and D are well-established truths and B is a plausible maternal risk; therefore A is the correct choice and NOTA is not.""
}",FALSE_NOTA,A,"Miscarriage risk is not increased in women with epilepsy, while C and D are well-established truths and B is a plausible maternal risk; therefore A is the correct choice and NOTA is not.",TRUE,,FALSE
d3d93cd8a5b74a2096859383b9d897b64b864738d51915bb1fe8f7b84edd21a9,General_Surgery,INTACT,D,"A 29-year old woman comes to the physician for evaluation of a mass in the left breast noticed 2 weeks ago. During this period the mass has not increased in size and has no pain. Three months ago she hit her left chest against a door and it was painful for a day. Menses occur at regular 28 day intervals and last for 5 days. Her last menstrual period was 3 weeks ago. Physical examination shows dense breasts and 2.5 cm well defined, rubbery, mobile mass that is non tender in the upper outer quadrant of the left breast. There is no axillary adenopathy. Which of the following is the most likely diagnosis?",Phyllodes tumour,Intraductal papilloma,Fibrocystic changes of the breast,Fibroadenoma,430,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""A well-defined, rubbery, mobile, non-tender breast mass in a 29-year-old woman is classic for fibroadenoma; option D fits fully, so NOTA is not correct.""
}",FALSE_NOTA,D,"A well-defined, rubbery, mobile, non-tender breast mass in a 29-year-old woman is classic for fibroadenoma; option D fits fully, so NOTA is not correct.",TRUE,,FALSE
698bca58b28373e609afb2f06454f07ac2b76a35630f1cd5ff6ecc21d939bbf5,Pediatrics,INTACT,B,"39)	While bathing her 2-year-old son, a mother feels a mass in his abdomen. A thorough medical evaluation of the child reveals aniridia, hypospadias, horseshoe kidney, and hemihypertrophy. Which of the following is the most likely diagnosis for this child?",Neuroblastoma,Wilms tumor,Hepatoblastoma,Rhabdomyosarcoma,431,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""B""],
  ""reason"": ""Aniridia with genitourinary anomalies and horseshoe kidney is classic WAGR syndrome, pointing to Wilms tumor; thus option B is correct and NOTA is not.""
}",FALSE_NOTA,B,"Aniridia with genitourinary anomalies and horseshoe kidney is classic WAGR syndrome, pointing to Wilms tumor; thus option B is correct and NOTA is not.",TRUE,,FALSE
00040f95048bc0ec3b0a8b0c588e12292be76f5f0f7360af9a5031121dd92bd0,Neurology,NOTA,NOTA,"A 46-year-old woman with a history of relapsing and remitting multiple sclerosis comes to the clinic for review. She has been stable for the past 6 months and is currently treated with oral fingolimod. Neurological examination reveals poor coordination, more marked on the left than the right, although there are no other significant signs. Which of the following correctly represents the mode of action of fingolimod?",B-cell cytotoxic,Increases the expression and concentration of anti-inflammatory agent,T-cell cytotoxic,Mimics myelin peptides,432,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Fingolimod modulates sphingosine-1-phosphate receptors to sequester lymphocytes in lymph nodes; none of the provided options describes this mechanism.""
}",TRUE_NOTA,,Fingolimod modulates sphingosine-1-phosphate receptors to sequester lymphocytes in lymph nodes; none of the provided options describes this mechanism.,TRUE,,FALSE
b3f952c5586f243636d1cc144fc7e2f2f992a7a23fef759004a24e325b4df9f3,General_Surgery,NOTA,NOTA,A 22-yearold man is brought to the hospital after crashing his motorcycle into a telephone pole. He is unconscious and in profound shock. He has no open wounds or obvious fractures. The cause of his shock is MOST LIKELY caused by:,A transected lumbar spinal cord.,A subdural hematoma.,An epidural hematoma.,A basilar skull fracture,433,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""In blunt trauma with unconsciousness and profound shock but no external bleeding or fractures, the most likely cause is internal hemorrhage (e.g., intra-abdominal or thoracic), not head injury, basilar skull fracture, or lumbar cord transection; none of the listed options fits.""
}",TRUE_NOTA,,"In blunt trauma with unconsciousness and profound shock but no external bleeding or fractures, the most likely cause is internal hemorrhage (e.g., intra-abdominal or thoracic), not head injury, basilar skull fracture, or lumbar cord transection; none of the listed options fits.",TRUE,,FALSE
c610b6babe6a5188cafedb1a0fcdaeabe9f482b3284f8fb8a75134b971268666,Orthopedic_Surgery,NOTA,NOTA,"Because of his involvement in a motor vehicle accident, a 23-year-old football player has a chest wall injury. The only abnormal findings on clinical and radiologic examination are a fracture of the left fifth to seventh ribs and a small hemothorax. What should treatment include?",Thoracotomy to treat a hemothorax in the left base,Insertion of a metal plate to fix the fracture,Insertion of an intercostal drain to avoid pneumothorax,Immediate surgical intervention to remove damaged ribs,434,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Appropriate care is analgesia and, if draining, an intercostal chest tube to evacuate the hemothorax; option C misstates the purpose (“to avoid pneumothorax”), and the other options are clearly inappropriate. Thus none is fully correct.""
}",TRUE_NOTA,C,"Appropriate care is analgesia and, if draining, an intercostal chest tube to evacuate the hemothorax; option C misstates the purpose (“to avoid pneumothorax”), and the other options are clearly inappropriate. Thus none is fully correct.",TRUE,,FALSE
19f1598c5f2e6b31ddbb93153df6dd96e4f4f78f5f2ab4dd853760fade0f75fa,Psychiatry,NOTA,NOTA,"A 54-year-old man with Schizophrenia who has been on Haloperidol for the past 25 years seems to be constantly chewing. He does not wear dentures. His tongue darts in and out of his mouth, and he occasionally smacks his lips. He also grimaces, frowns, and blinks excessively. Which of the following disorders is most likely in this patient?",Tourette’s syndrome,Akathisia,Huntington’s disease,Parkinson’s disease,435,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""The presentation is classic for tardive dyskinesia from chronic haloperidol use, which is not among the listed options. Tourette’s, akathisia, Huntington’s disease, and Parkinson’s disease do not match these stereotyped orofacial dyskinesias.""
}",TRUE_NOTA,,"The presentation is classic for tardive dyskinesia from chronic haloperidol use, which is not among the listed options. Tourette’s, akathisia, Huntington’s disease, and Parkinson’s disease do not match these stereotyped orofacial dyskinesias.",TRUE,,FALSE
e154fcb1a0fb4435175ec9a906703c47ebad29483e4374c04b2e6b3cdea2df81,Pulmonary_Medicine,NOTA,NOTA,A 42-year-old woman on medications for pulmonary tuberculosis complains of numbness and tingling sensation in both hands and feet which developed recently. What could have been added to her medications to help prevent development of these new symptoms?,Thiamine,Cobalamin,Iron,Niacin,436,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Isoniazid-induced peripheral neuropathy is prevented with pyridoxine (vitamin B6), which is not listed among the options.""
}",TRUE_NOTA,,"Isoniazid-induced peripheral neuropathy is prevented with pyridoxine (vitamin B6), which is not listed among the options.",TRUE,,FALSE
